#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB6C6F
#Date Time: 2026-05-19 14:40:38.231.133.780
#Sample rate: 2.5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-0.0004970504347826088,-0.002849244792501104
-0.0004970104347826088,0.0006225675740703391
-0.0004969704347826088,0.004094379940641783
-0.0004969304347826086,0.007235543510408626
-0.0004968904347826086,0.01045936927937203
-0.0004968504347826086,0.01484046583717695
-0.0004968104347826087,0.01608039882523156
-0.0004967704347826087,0.01492312803637201
-0.0004967304347826087,0.0124432620602494
-0.0004966904347826087,0.009880733884927521
-0.0004966504347826087,0.003267757948600963
-0.0004966104347826088,-0.002601258194888858
-0.0004965704347826088,-0.008635598736786843
-0.0004965304347826088,-0.01417396608345026
-0.0004964904347826086,-0.02004298222695798
-0.0004964504347826086,-0.02219219940625027
-0.0004964104347826087,-0.0205389554221727
-0.0004963704347826087,-0.01946434683251707
-0.0004963304347826087,-0.01698448085639056
-0.0004962904347826087,-0.01227273550175773
-0.0004962504347826087,-0.007478327947929696
-0.0004962104347826088,-0.002849244792501104
-0.0004961704347826088,0.003267757948600963
-0.0004961304347826088,0.008475476498448655
-0.0004960904347826086,0.01417916824355332
-0.0004960504347826086,0.01789896720773099
-0.0004960104347826086,0.01996552218782612
-0.0004959704347826087,0.02013084658623158
-0.0004959304347826087,0.01897357579737383
-0.0004958904347826087,0.01748565621169825
-0.0004958504347826087,0.01484046583717244
-0.0004958104347826087,0.0155017634308051
-0.0004957704347826088,0.01434449264194795
-0.0004957304347826088,0.01351787064990713
-0.0004956904347826088,0.01136865347060491
-0.0004956504347826086,0.005995610522323939
-0.0004956104347826086,0.002771784753361435
-0.0004955704347826087,-0.001361325206833192
-0.0004955304347826087,-0.004419826577382421
-0.0004954904347826087,-0.006486381557485372
-0.0004954504347826087,-0.009048909732815072
-0.0004954104347826087,-0.01334734409141952
-0.0004953704347826088,-0.01491792587629707
-0.0004953304347826088,-0.01706714305560321
-0.0004952904347826088,-0.01599253446595209
-0.0004952504347826086,-0.01549656127072264
-0.0004952104347826086,-0.01466993927868363
-0.0004951704347826086,-0.01433929048186339
-0.0004951304347826087,-0.01293403309539911
-0.0004950904347826087,-0.01293403309539881
-0.0004950504347826087,-0.01276870869698748
-0.0004950104347826087,-0.01086747811529706
-0.0004949704347826087,-0.009627545127235827
-0.0004949304347826088,-0.007147679151113367
-0.0004948904347826088,-0.004998461971807235
-0.0004948504347826088,-0.006321057159070141
-0.0004948104347826086,-0.005907746163052439
-0.0004947704347826086,-0.005990408362266143
-0.0004947304347826087,-0.008718260935993783
-0.0004946904347826087,-0.01028884272087239
-0.0004946504347826087,-0.01243805990017642
-0.0004946104347826087,-0.01343000629062661
-0.0004945704347826087,-0.01508325027470524
-0.0004945304347826088,-0.01673649425878688
-0.0004944904347826088,-0.01541389907152157
-0.0004944504347826088,-0.01425662828266652
-0.0004944104347826086,-0.01260338429857195
-0.0004943704347826086,-0.009627545127227407
-0.0004943304347826086,-0.007313003549515818
-0.0004942904347826087,-0.00574242176464277
-0.0004942504347826087,-0.00508112417100786
-0.0004942104347826087,-0.003179893589312169
-0.0004941704347826087,-0.0002867166171745628
-0.0004941304347826087,0.0002919187772540112
-0.0004940904347826088,0.003185095749396881
-0.0004940504347826088,0.003019771350988716
-0.0004940104347826088,0.004094379940639829
-0.0004939704347826086,0.001779838362922675
-0.0004939304347826086,0.0004572431756543563
-0.0004938904347826087,-0.001691974003651324
-0.0004938504347826087,-0.005742421764648785
-0.0004938104347826087,-0.00838761213918046
-0.0004937704347826087,-0.0116114379081353
-0.0004937304347826087,-0.01243805990017461
-0.0004936904347826088,-0.01235539770097053
-0.0004936504347826088,-0.01037150492007257
-0.0004936104347826088,-0.008883585334401796
-0.0004935704347826086,-0.005990408362236673
-0.0004935304347826086,-0.0006173654139851769
-0.0004934904347826086,0.0009532163708968917
-0.0004934504347826087,0.00376373114383207
